,date,highest,lowest,weather,wind
2766,2021-08-25 星期三 ,33℃,24℃,多云,西风 2级
2767,2021-08-26 星期四 ,34℃,27℃,小雨,东南风 2级
2768,2021-08-27 星期五 ,33℃,25℃,晴,南风 3级
2769,2021-08-28 星期六 ,34℃,26℃,多云,南风 3级
2770,2021-08-29 星期日 ,35℃,26℃,多云,南风 3级
2771,2021-08-30 星期一 ,33℃,28℃,多云,东南风 3级
2772,2021-08-31 星期二 ,34℃,26℃,多云,南风 4级
2773,2021-09-01 星期三 ,36℃,26℃,多云,南风 2级
2774,2021-09-02 星期四 ,32℃,26℃,阴,东北风 1级
2775,2021-09-03 星期五 ,30℃,25℃,晴,东北风 1级
2776,2021-09-04 星期六 ,31℃,25℃,多云,东南风 2级
2777,2021-09-05 星期日 ,33℃,27℃,多云,东风 1级
2778,2021-09-06 星期一 ,32℃,25℃,多云,东北风 2级
2779,2021-09-07 星期二 ,29℃,24℃,晴,东风 1级
2780,2021-09-08 星期三 ,28℃,24℃,多云,东北风 1级
2781,2021-09-09 星期四 ,30℃,24℃,多云,南风 2级
2782,2021-09-10 星期五 ,32℃,20℃,多云,南风 1级
2783,2021-09-11 星期六 ,26℃,20℃,多云,西风 2级
2784,2021-09-12 星期日 ,28℃,24℃,多云,东北风 2级
2785,2021-09-13 星期一 ,29℃,21℃,晴,东北风 2级
2786,2021-09-14 星期二 ,25℃,23℃,多云,西风 1级
2787,2021-09-15 星期三 ,26℃,23℃,多云,南风 1级
2788,2021-09-16 星期四 ,28℃,21℃,多云,南风 4级
2789,2021-09-17 星期五 ,29℃,20℃,晴,西风 0级
2790,2021-09-18 星期六 ,29℃,20℃,晴,北风 1级
2791,2021-09-19 星期日 ,18℃,16℃,阴,西风 3级
2792,2021-09-20 星期一 ,33℃,22℃,阴到小雨,南风 0级
2793,2021-09-21 星期二 ,31℃,23℃,晴,西北风 0级
2794,2021-09-22 星期三 ,34℃,21℃,晴,北风 0级
2795,2021-09-23 星期四 ,35℃,22℃,晴,东风 1级
2796,2021-09-24 星期五 ,31℃,22℃,晴,东北风 1级
2797,2021-09-25 星期六 ,30℃,23℃,多云,西风 1级
2798,2021-09-26 星期日 ,31℃,24℃,晴,东风 1级
2799,2021-09-27 星期一 ,32℃,24℃,晴,西风 1级
2800,2021-09-28 星期二 ,32℃,25℃,晴,西风 1级
2801,2021-09-29 星期三 ,34℃,22℃,多云,西风 1级
2802,2021-09-30 星期四 ,29℃,19℃,晴,西风 0级
2803,2021-10-01 星期五 ,31℃,22℃,晴,北风 0级
2804,2021-10-02 星期六 ,27℃,20℃,阴,东北风 3级
2805,2021-10-03 星期日 ,30℃,24℃,晴,南风 1级
2806,2021-10-04 星期一 ,31℃,24℃,晴,北风 1级
2807,2021-10-05 星期二 ,31℃,24℃,晴,东北风 1级
2808,2021-10-06 星期三 ,30℃,24℃,多云,东北风 1级
2809,2021-10-07 星期四 ,27℃,23℃,多云,西北风 0级
2810,2021-10-08 星期五 ,16℃,12℃,阴,东风 3级
2811,2021-10-09 星期六 ,29℃,24℃,晴,东风 2级
2812,2021-10-10 星期日 ,31℃,22℃,多云,东北风 2级
2813,2021-10-11 星期一 ,22℃,20℃,多云,东北风 2级
2814,2021-10-12 星期二 ,24℃,22℃,多云,东北风 1级
2815,2021-10-13 星期三 ,27℃,24℃,多云,东风 1级
2816,2021-10-14 星期四 ,18℃,15℃,多云,西风 3级
2817,2021-10-15 星期五 ,29℃,18℃,阴,北风 2级
2818,2021-10-16 星期六 ,19℃,14℃,风,北风 1级
2819,2021-10-17 星期日 ,17℃,14℃,多云,北风 1级
2820,2021-10-18 星期一 ,19℃,14℃,多云,南风 0级
2821,2021-10-19 星期二 ,19℃,14℃,阴,东风 1级
2822,2021-10-20 星期三 ,15℃,12℃,大雨,东风 0级
2823,2021-10-21 星期四 ,16℃,12℃,多云,西风 1级
2824,2021-10-22 星期五 ,18℃,11℃,晴,西风 1级
2825,2021-10-23 星期六 ,20℃,15℃,多云,东风 1级
2826,2021-10-24 星期日 ,22℃,13℃,晴,南风 0级
2827,2021-10-25 星期一 ,20℃,14℃,多云,东风 2级
2828,2021-10-26 星期二 ,22℃,13℃,多云,西南风 1级
2829,2021-10-27 星期三 ,21℃,15℃,晴,东风 1级
2830,2021-10-28 星期四 ,22℃,13℃,晴,东南风 0级
2831,2021-10-29 星期五 ,21℃,15℃,多云,东北风 1级
2832,2021-10-30 星期六 ,23℃,13℃,晴,北风 1级
2833,2021-10-31 星期日 ,22℃,15℃,多云,东北风 1级
2834,2021-11-01 星期一 ,23℃,14℃,多云,东北风 1级
2835,2021-11-02 星期二 ,21℃,12℃,多云,东风 1级
2836,2021-11-03 星期三 ,21℃,15℃,晴,东南风 2级
2837,2021-11-04 星期四 ,21℃,17℃,多云,东南风 2级
2838,2021-11-05 星期五 ,19℃,18℃,小雨到中雨,东风 2级
2839,2021-11-06 星期六 ,20℃,17℃,多云,东风 0级
2840,2021-11-07 星期日 ,22℃,5℃,多云,西北风 2级
2841,2021-11-08 星期一 ,9℃,3℃,多云,西南风 1级
2842,2021-11-09 星期二 ,12℃,7℃,多云,西南风 1级
2843,2021-11-10 星期三 ,15℃,8℃,晴,西北风 3级
2844,2021-11-11 星期四 ,15℃,9℃,多云,东风 0级
2845,2021-11-12 星期五 ,16℃,9℃,多云,南风 2级
2846,2021-11-13 星期六 ,19℃,8℃,晴,南风 1级
2847,2021-11-14 星期日 ,21℃,8℃,晴,南风 2级
2848,2021-11-15 星期一 ,19℃,12℃,多云,东南风 2级
2849,2021-11-16 星期二 ,19℃,12℃,晴,东风 2级
2850,2021-11-17 星期三 ,18℃,13℃,多云,东北风 1级
2851,2021-11-18 星期四 ,20℃,11℃,晴,东风 2级
2852,2021-11-19 星期五 ,20℃,10℃,多云,东风 1级
2853,2021-11-20 星期六 ,20℃,13℃,多云,东北风 1级
2854,2021-11-21 星期日 ,20℃,8℃,小雨,西北风 2级
2855,2021-11-22 星期一 ,11℃,1℃,多云,西北风 1级
2856,2021-11-23 星期二 ,9℃,1℃,晴,南风 1级
2857,2021-11-24 星期三 ,14℃,8℃,多云,南风 2级
2858,2021-11-25 星期四 ,17℃,8℃,晴,西风 1级
2859,2021-11-26 星期五 ,18℃,7℃,晴,北风 1级
2860,2021-11-27 星期六 ,16℃,12℃,晴,西风 0级
2861,2021-11-28 星期日 ,18℃,14℃,多云,东北风 1级
2862,2021-11-29 星期一 ,18℃,9℃,小雨,南风 2级
2863,2021-11-30 星期二 ,11℃,3℃,多云,西北风 4级
2864,2022-01-01 星期六 ,0℃,-9℃,多云,西风 2级
2865,2022-01-02 星期日 ,8℃,-4℃,多云,西风 3级
2866,2022-01-03 星期一 ,13℃,6℃,晴,东南风 2级
2867,2022-01-04 星期二 ,13℃,9℃,多云,东北风 1级
2868,2022-01-05 星期三 ,11℃,6℃,多云,东风 1级
2869,2022-01-06 星期四 ,8℃,5℃,多云,北风 2级
2870,2022-01-07 星期五 ,11℃,3℃,多云,东北风 1级
2871,2022-01-08 星期六 ,8℃,5℃,多云,东北风 1级
2872,2022-01-09 星期日 ,7℃,3℃,多云,西风 1级
2873,2022-01-10 星期一 ,8℃,2℃,阴,西北风 1级
2874,2022-01-11 星期二 ,6℃,1℃,晴,东风 1级
2875,2022-01-12 星期三 ,7℃,0℃,晴,西风 2级
2876,2022-01-13 星期四 ,6℃,-2℃,晴,东北风 1级
2877,2022-01-14 星期五 ,7℃,4℃,阴,南风 2级
2878,2022-01-15 星期六 ,11℃,2℃,多云,西风 1级
2879,2022-01-16 星期日 ,10℃,6℃,多云,东北风 1级
2880,2022-01-17 星期一 ,11℃,6℃,多云,东风 1级
2881,2022-01-18 星期二 ,11℃,4℃,晴,东北风 1级
2882,2022-01-19 星期三 ,8℃,4℃,多云,东北风 1级
2883,2022-01-20 星期四 ,8℃,3℃,多云,东风 2级
2884,2022-01-21 星期五 ,10℃,6℃,多云,东风 1级
2885,2022-01-22 星期六 ,-1℃,-2℃,阴,东北风 2级
2886,2022-01-23 星期日 ,8℃,6℃,多云,东北风 2级
2887,2022-01-24 星期一 ,9℃,5℃,多云,北风 1级
2888,2022-01-25 星期二 ,7℃,5℃,小雨,北风 1级
2889,2022-01-26 星期三 ,7℃,5℃,小雨,东北风 2级
2890,2022-01-27 星期四 ,6℃,4℃,多云,北风 2级
2891,2022-01-28 星期五 ,5℃,3℃,小雪,北风 1级
2892,2022-01-29 星期六 ,6℃,3℃,小雪,北风 1级
2893,2022-01-30 星期日 ,9℃,0℃,晴,北风 2级
2894,2022-01-31 星期一 ,8℃,2℃,多云,西南风 2级
2895,2022-02-01 星期二 ,8℃,3℃,多云,东北风 1级
2896,2022-02-02 星期三 ,6℃,2℃,多云,东北风 1级
2897,2022-02-03 星期四 ,6℃,2℃,阴,北风 2级
2898,2022-02-04 星期五 ,8℃,1℃,晴,东北风 2级
2899,2022-02-05 星期六 ,7℃,0℃,晴,东北风 2级
2900,2022-02-06 星期日 ,6℃,3℃,多云,东风 1级
2901,2022-02-07 星期一 ,4℃,3℃,中雨,东北风 1级
2902,2022-02-08 星期二 ,7℃,3℃,多云,北风 1级
2903,2022-02-09 星期三 ,7℃,3℃,小雨,东北风 2级
2904,2022-02-10 星期四 ,9℃,4℃,多云,东风 2级
2905,2022-02-11 星期五 ,8℃,5℃,小雨,东风 1级
2906,2022-02-12 星期六 ,9℃,6℃,多云,东北风 2级
2907,2022-02-13 星期日 ,7℃,3℃,小雨,西北风 3级
2908,2022-02-14 星期一 ,11℃,4℃,多云,东北风 1级
2909,2022-02-15 星期二 ,7℃,3℃,多云,东北风 2级
2910,2022-02-16 星期三 ,8℃,3℃,多云,东北风 2级
2911,2022-02-17 星期四 ,5℃,3℃,多云,东北风 2级
2912,2022-02-18 星期五 ,7℃,3℃,小雨,东北风 1级
2913,2022-02-19 星期六 ,6℃,0℃,多云,北风 1级
2914,2022-02-20 星期日 ,4℃,0℃,多云,北风 2级
2915,2022-02-21 星期一 ,9℃,2℃,多云,东北风 1级
2916,2022-02-22 星期二 ,8℃,3℃,阴,东北风 2级
2917,2022-02-23 星期三 ,8℃,1℃,阴,北风 1级
2918,2022-02-24 星期四 ,9℃,2℃,多云,东南风 1级
2919,2022-02-25 星期五 ,12℃,5℃,多云,东南风 1级
2920,2022-02-26 星期六 ,17℃,6℃,多云,西风 2级
2921,2022-02-27 星期日 ,15℃,8℃,多云,东南风 2级
2922,2022-02-28 星期一 ,21℃,11℃,阴,南风 1级
2923,2022-03-01 星期二 ,16℃,7℃,阴,北风 1级
2924,2022-03-02 星期三 ,18℃,8℃,多云,东南风 1级
2925,2022-03-03 星期四 ,17℃,11℃,多云,东南风 3级
2926,2022-03-04 星期五 ,13℃,8℃,晴,西南风 2级
2927,2022-03-05 星期六 ,14℃,5℃,多云,东北风 2级
2928,2022-03-06 星期日 ,13℃,6℃,阴,东风 1级
2929,2022-03-07 星期一 ,19℃,7℃,晴,西南风 2级
2930,2022-03-08 星期二 ,22℃,12℃,晴,西北风 1级
2931,2022-03-09 星期三 ,20℃,11℃,晴,东南风 1级
2932,2022-03-10 星期四 ,24℃,14℃,多云,西北风 1级
2933,2022-03-11 星期五 ,25℃,13℃,晴,东南风 2级
2934,2022-03-12 星期六 ,25℃,16℃,多云,南风 1级
2935,2022-03-13 星期日 ,14℃,4℃,多云,西南风 2级
2936,2022-03-14 星期一 ,29℃,13℃,多云,北风 1级
2937,2022-03-15 星期二 ,22℃,12℃,晴,东南风 1级
2938,2022-03-16 星期三 ,27℃,16℃,多云,东南风 1级
2939,2022-03-17 星期四 ,17℃,9℃,多云,西北风 2级
2940,2022-03-18 星期五 ,10℃,7℃,阴,西南风 1级
2941,2022-03-19 星期六 ,13℃,7℃,多云,东北风 1级
2942,2022-03-20 星期日 ,9℃,7℃,小雨到中雨,东风 2级
2943,2022-03-21 星期一 ,10℃,7℃,小雨到大雨,东北风 2级
2944,2022-03-22 星期二 ,11℃,7℃,多云,北风 1级
2945,2022-03-23 星期三 ,9℃,-2℃,多云,西南风 2级
2946,2022-03-24 星期四 ,18℃,10℃,多云,东南风 1级
2947,2022-03-25 星期五 ,18℃,12℃,多云,西风 3级
2948,2022-03-26 星期六 ,17℃,10℃,多云,西北风 1级
2949,2022-03-27 星期日 ,18℃,8℃,多云,东北风 2级
2950,2022-03-28 星期一 ,13℃,7℃,晴,东风 1级
2951,2022-03-29 星期二 ,19℃,11℃,多云,东南风 2级
2952,2022-03-30 星期三 ,23℃,11℃,多云,北风 2级
2953,2022-03-31 星期四 ,13℃,8℃,多云,北风 1级
2954,2022-04-01 星期五 ,9℃,-2℃,晴,西南风 1级
2955,2022-04-02 星期六 ,15℃,8℃,多云,东北风 1级
2956,2022-04-03 星期日 ,17℃,8℃,晴,东风 1级
2957,2022-04-04 星期一 ,19℃,9℃,多云,东南风 3级
2958,2022-04-05 星期二 ,14℃,11℃,多云,南风 2级
2959,2022-04-06 星期三 ,23℃,10℃,多云,南风 2级
2960,2022-04-07 星期四 ,26℃,13℃,多云,东南风 1级
2961,2022-04-08 星期五 ,22℃,14℃,多云,西风 2级
2962,2022-04-09 星期六 ,27℃,14℃,多云,东南风 1级
2963,2022-04-10 星期日 ,27℃,15℃,多云,东南风 3级
2964,2022-04-11 星期一 ,32℃,17℃,多云,东南风 1级
2965,2022-04-12 星期二 ,30℃,17℃,多云,东南风 2级
2966,2022-04-13 星期三 ,15℃,13℃,小雨到中雨,北风 2级
2967,2022-04-14 星期四 ,16℃,13℃,多云,北风 1级
2968,2022-04-15 星期五 ,17℃,12℃,多云,北风 1级
2969,2022-04-16 星期六 ,14℃,9℃,多云,东风 2级
2970,2022-04-17 星期日 ,20℃,13℃,多云,东南风 1级
2971,2022-04-18 星期一 ,19℃,13℃,多云,东南风 1级
2972,2022-04-19 星期二 ,23℃,13℃,晴,南风 1级
2973,2022-04-20 星期三 ,25℃,14℃,多云,东南风 2级
2974,2022-04-21 星期四 ,25℃,17℃,晴,东南风 1级
2975,2022-04-22 星期五 ,27℃,19℃,阴,西南风 1级
2976,2022-04-23 星期六 ,20℃,16℃,多云,东风 1级
2977,2022-04-24 星期日 ,24℃,17℃,多云,东南风 2级
2978,2022-04-25 星期一 ,27℃,20℃,多云,西南风 3级
2979,2022-04-26 星期二 ,30℃,15℃,多云,东风 2级
2980,2022-04-27 星期三 ,21℃,15℃,多云,东北风 2级
2981,2022-04-28 星期四 ,20℃,13℃,小雨到中雨,东风 2级
2982,2022-04-29 星期五 ,19℃,11℃,多云,西南风 2级
2983,2022-04-30 星期六 ,16℃,12℃,多云,北风 2级
2984,2022-05-01 星期日 ,20℃,13℃,多云,东南风 1级
2985,2022-05-02 星期一 ,27℃,13℃,晴,西风 3级
2986,2022-05-03 星期二 ,27℃,16℃,多云,东南风 1级
2987,2022-05-04 星期三 ,27℃,15℃,晴,东南风 1级
2988,2022-05-05 星期四 ,26℃,17℃,晴,东南风 2级
2989,2022-05-06 星期五 ,29℃,16℃,多云,东南风 1级
2990,2022-05-07 星期六 ,27℃,17℃,多云,东北风 2级
2991,2022-05-08 星期日 ,22℃,13℃,晴,东北风 2级
2992,2022-05-09 星期一 ,22℃,17℃,多云,东北风 2级
2993,2022-05-10 星期二 ,21℃,17℃,多云,东南风 1级
2994,2022-05-11 星期三 ,23℃,18℃,多云,东北风 1级
2995,2022-05-12 星期四 ,20℃,16℃,小雨,东风 2级
2996,2022-05-13 星期五 ,21℃,13℃,多云,北风 3级
2997,2022-05-14 星期六 ,22℃,15℃,多云,东北风 1级
2998,2022-05-15 星期日 ,23℃,14℃,阴,西南风 2级
2999,2022-05-16 星期一 ,26℃,17℃,多云,南风 3级
3000,2022-05-17 星期二 ,28℃,17℃,多云,南风 2级
3001,2022-05-18 星期三 ,28℃,17℃,多云,东南风 1级
3002,2022-05-19 星期四 ,23℃,19℃,小雨,东南风 1级
3003,2022-05-20 星期五 ,23℃,18℃,多云,东风 3级
3004,2022-05-21 星期六 ,25℃,16℃,多云,南风 1级
3005,2022-05-22 星期日 ,31℃,18℃,晴,东南风 2级
3006,2022-05-23 星期一 ,26℃,20℃,多云,东南风 3级
3007,2022-05-24 星期二 ,22℃,17℃,多云,东南风 1级
3008,2022-05-25 星期三 ,25℃,19℃,多云,东南风 2级
3009,2022-05-26 星期四 ,24℃,19℃,多云,东南风 1级
3010,2022-05-27 星期五 ,28℃,21℃,多云,东南风 1级
3011,2022-05-28 星期六 ,24℃,19℃,多云,东南风 1级
3012,2022-05-29 星期日 ,25℃,20℃,多云,西南风 1级
3013,2022-05-30 星期一 ,30℃,19℃,多云,东北风 3级
3014,2022-05-31 星期二 ,29℃,20℃,多云,东南风 2级
3015,2022-06-01 星期三 ,34℃,20℃,晴,北风 3级
3016,2022-06-02 星期四 ,29℃,21℃,晴,东南风 2级
3017,2022-06-03 星期五 ,27℃,21℃,多云,东南风 2级
3018,2022-06-04 星期六 ,28℃,22℃,小雨到中雨,南风 3级
3019,2022-06-05 星期日 ,25℃,20℃,多云,北风 1级
3020,2022-06-06 星期一 ,30℃,21℃,多云,南风 1级
3021,2022-06-07 星期二 ,27℃,16℃,晴,北风 3级
3022,2022-06-08 星期三 ,28℃,20℃,多云,东南风 1级
3023,2022-06-09 星期四 ,29℃,22℃,多云,东南风 1级
3024,2022-06-10 星期五 ,26℃,21℃,小雨,东风 1级
3025,2022-06-11 星期六 ,27℃,20℃,多云,东风 1级
3026,2022-06-12 星期日 ,23℃,20℃,小雨,东南风 2级
3027,2022-06-13 星期一 ,23℃,19℃,多云,东北风 2级
3028,2022-06-14 星期二 ,29℃,22℃,晴,东南风 1级
3029,2022-06-15 星期三 ,33℃,24℃,多云,东南风 1级
3030,2022-06-16 星期四 ,34℃,21℃,多云,东南风 2级
3031,2022-06-17 星期五 ,34℃,22℃,多云,东南风 2级
3032,2022-06-18 星期六 ,32℃,24℃,多云,东南风 1级
3033,2022-06-19 星期日 ,31℃,25℃,多云,南风 3级
3034,2022-06-20 星期一 ,30℃,23℃,晴,东风 3级
3035,2022-06-21 星期二 ,32℃,25℃,多云,东南风 3级
3036,2022-06-22 星期三 ,34℃,26℃,晴,南风 3级
3037,2022-06-23 星期四 ,35℃,27℃,多云,西南风 2级
3038,2022-06-24 星期五 ,29℃,25℃,多云,南风 3级
3039,2022-06-25 星期六 ,39℃,27℃,多云,南风 2级
3040,2022-06-26 星期日 ,35℃,27℃,阴,南风 3级
3041,2022-06-27 星期一 ,35℃,27℃,多云,南风 2级
3042,2022-06-28 星期二 ,35℃,25℃,多云,南风 2级
3043,2022-06-29 星期三 ,35℃,26℃,多云,南风 2级
3044,2022-06-30 星期四 ,33℃,26℃,阴到中雨,南风 1级
3045,2022-07-01 星期五 ,32℃,25℃,晴,东南风 2级
3046,2022-07-02 星期六 ,32℃,24℃,多云,东南风 2级
3047,2022-07-03 星期日 ,31℃,25℃,多云,东风 1级
3048,2022-07-04 星期一 ,33℃,26℃,多云,东南风 2级
3049,2022-07-05 星期二 ,31℃,24℃,小雨到中雨,东风 2级
3050,2022-07-06 星期三 ,37℃,28℃,多云,南风 2级
3051,2022-07-07 星期四 ,36℃,29℃,多云,南风 1级
3052,2022-07-08 星期五 ,37℃,28℃,多云,东风 2级
3053,2022-07-09 星期六 ,37℃,28℃,多云,南风 1级
3054,2022-07-10 星期日 ,30℃,23℃,多云,东风 4级
3055,2022-07-11 星期一 ,35℃,27℃,多云,东南风 2级
3056,2022-07-12 星期二 ,28℃,21℃,阴,北风 3级
3057,2022-07-13 星期三 ,39℃,29℃,多云,西南风 1级
3058,2022-07-14 星期四 ,40℃,29℃,多云,南风 1级
3059,2022-07-15 星期五 ,38℃,27℃,多云,东北风 1级
3060,2022-07-16 星期六 ,34℃,25℃,多云,东风 1级
3061,2022-07-17 星期日 ,37℃,26℃,多云,西南风 1级
3062,2022-07-18 星期一 ,34℃,27℃,多云,北风 3级
3063,2022-07-19 星期二 ,33℃,27℃,多云,东南风 1级
3064,2022-07-20 星期三 ,36℃,28℃,多云,西北风 2级
3065,2022-07-21 星期四 ,34℃,26℃,多云,东南风 1级
3066,2022-07-22 星期五 ,34℃,28℃,阴,东南风 2级
3067,2022-07-23 星期六 ,38℃,26℃,小雨,北风 2级
3068,2022-07-24 星期日 ,33℃,26℃,多云,东南风 1级
3069,2022-07-25 星期一 ,34℃,27℃,小雨到中雨,东南风 2级
3070,2022-07-26 星期二 ,36℃,26℃,多云,东南风 1级
3071,2022-07-27 星期三 ,36℃,28℃,多云,东南风 1级
3072,2022-07-28 星期四 ,36℃,27℃,晴,东南风 2级
3073,2022-07-29 星期五 ,34℃,27℃,多云,东风 2级
3074,2022-07-30 星期六 ,31℃,26℃,多云,北风 1级
3075,2022-07-31 星期日 ,35℃,26℃,多云,西北风 1级
3076,2022-08-01 星期一 ,36℃,28℃,多云,东南风 2级
3077,2022-08-02 星期二 ,36℃,29℃,阴,东南风 2级
3078,2022-08-03 星期三 ,36℃,28℃,多云,东南风 1级
3079,2022-08-04 星期四 ,37℃,30℃,晴,南风 1级
3080,2022-08-05 星期五 ,40℃,29℃,晴,东南风 2级
3081,2022-08-06 星期六 ,36℃,29℃,多云,北风 1级
3082,2022-08-07 星期日 ,38℃,29℃,多云,南风 2级
3083,2022-08-08 星期一 ,38℃,29℃,晴,东北风 3级
3084,2022-08-09 星期二 ,38℃,29℃,多云,东南风 1级
3085,2022-08-10 星期三 ,40℃,29℃,阴,南风 2级
3086,2022-08-11 星期四 ,40℃,29℃,多云,北风 1级
3087,2022-08-12 星期五 ,39℃,29℃,小雨,南风 3级
3088,2022-08-13 星期六 ,39℃,29℃,多云,东南风 1级
3089,2022-08-14 星期日 ,39℃,29℃,多云,南风 1级
3090,2022-08-15 星期一 ,39℃,29℃,多云,南风 1级
3091,2022-08-16 星期二 ,39℃,26℃,阴,西南风 1级
3092,2022-08-17 星期三 ,35℃,28℃,阴,东风 1级
3093,2022-08-18 星期四 ,36℃,29℃,阴,东南风 1级
3094,2022-08-19 星期五 ,40℃,30℃,多云,南风 1级
3095,2022-08-20 星期六 ,38℃,28℃,阴,东北风 1级
3096,2022-08-21 星期日 ,32℃,28℃,多云,东南风 1级
3097,2022-08-22 星期一 ,39℃,30℃,多云,南风 1级
3098,2022-08-23 星期二 ,39℃,28℃,大雨,东风 3级
3099,2022-08-24 星期三 ,30℃,28℃,阴,东风 1级
3100,2022-08-25 星期四 ,34℃,26℃,多云,东风 2级
3101,2022-08-26 星期五 ,29℃,25℃,多云,东风 1级
3102,2022-08-27 星期六 ,27℃,24℃,小雨,东北风 1级
3103,2022-08-28 星期日 ,29℃,25℃,多云,东南风 1级
3104,2022-08-29 星期一 ,33℃,27℃,阴,东南风 1级
3105,2022-08-30 星期二 ,33℃,25℃,阴,北风 3级
3106,2022-08-31 星期三 ,26℃,23℃,小雨,北风 2级
3107,2022-09-01 星期四 ,29℃,24℃,多云,东北风 3级
3108,2022-09-02 星期五 ,28℃,24℃,多云,北风 1级
3109,2022-09-03 星期六 ,30℃,25℃,小雨,东风 2级
3110,2022-09-04 星期日 ,32℃,26℃,小雨,东北风 3级
3111,2022-09-05 星期一 ,24℃,20℃,中雨,西北风 3级
3112,2022-09-06 星期二 ,30℃,23℃,多云,南风 3级
3113,2022-09-07 星期三 ,33℃,24℃,阴,东南风 1级
3114,2022-09-08 星期四 ,31℃,23℃,阴,东风 1级
3115,2022-09-09 星期五 ,30℃,22℃,多云,东北风 2级
3116,2022-09-10 星期六 ,30℃,22℃,多云,东北风 2级
3117,2022-09-11 星期日 ,29℃,24℃,多云,东北风 1级
3118,2022-09-12 星期一 ,27℃,22℃,小雨,北风 2级
3119,2022-09-13 星期二 ,25℃,23℃,多云,北风 1级
3120,2022-09-14 星期三 ,25℃,23℃,多云,北风 2级
3121,2022-09-15 星期四 ,26℃,22℃,多云,西南风 2级
3122,2022-09-16 星期五 ,29℃,23℃,阴,北风 1级
3123,2022-09-17 星期六 ,30℃,23℃,多云,北风 2级
3124,2022-09-18 星期日 ,27℃,22℃,多云,西北风 1级
3125,2022-09-19 星期一 ,28℃,20℃,晴,北风 4级
3126,2022-09-20 星期二 ,26℃,21℃,多云,北风 3级
3127,2022-09-21 星期三 ,24℃,20℃,多云,东风 1级
